Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
86.791,50.545,-112.088,-142.0881,-123.080207,0.0447,0.0002,0.0003
86.838,50.027,-116.361,-146.3614,-127.353524,0.0451,0.0002,0.0004
86.884,49.516,-120.627,-150.6275,-131.619592,0.0454,0.0002,0.0004
86.928,49.012,-124.885,-154.8846,-135.876746,0.0458,0.0002,0.0004
86.971,48.513,-129.131,-159.1313,-140.123394,0.0461,0.0002,0.0004
87.013,48.021,-133.366,-163.3659,-144.358025,0.0465,0.0002,0.0004
87.053,47.536,-137.587,-167.5871,-148.5792,0.0468,0.0002,0.0004
87.092,47.056,-141.793,-171.7935,-152.785554,0.0472,0.0002,0.0004
87.13,46.582,-145.984,-175.9837,-156.97579,0.0476,0.0002,0.0004
87.167,46.114,-150.157,-180.1566,-161.148683,0.0479,0.0002,0.0004
87.203,45.653,-154.311,-184.311,-165.303074,0.0483,0.0002,0.0004
87.238,45.197,-158.446,-188.4458,-169.437868,0.0487,0.0002,0.0004
87.272,44.746,-162.56,-192.5599,-173.552033,0.0491,0.0002,0.0004
87.305,44.302,-166.652,-196.6525,-177.644598,0.0495,0.0002,0.0004
87.338,43.863,-170.723,-200.7226,-181.71465,0.0498,0.0002,0.0004
87.369,43.429,-174.769,-204.7692,-185.761335,0.0502,0.0002,0.0004
87.399,43.001,-178.792,-208.7918,-189.78385,0.0506,0.0002,0.0004
87.429,42.579,-182.789,-212.7894,-193.781449,0.051,0.0002,0.0004
87.458,42.162,-186.761,-216.7613,-197.753434,0.0515,0.0002,0.0004
87.487,41.75,-190.707,-220.7071,-201.699156,0.0519,0.0002,0.0004
87.514,41.343,-194.626,-224.6259,-205.618013,0.0523,0.0003,0.0004
87.541,40.941,-198.517,-228.5174,-209.509451,0.0527,0.0003,0.0004
87.568,40.545,-202.381,-232.3809,-213.372956,0.0531,0.0003,0.0004
87.594,40.153,-206.216,-236.216,-217.208055,0.0536,0.0003,0.0004
87.619,39.766,-210.022,-240.0222,-221.014319,0.054,0.0003,0.0004
87.643,39.384,-213.799,-243.7993,-224.791352,0.0544,0.0003,0.0004
87.667,39.007,-217.547,-247.5467,-228.538798,0.0549,0.0003,0.0004
87.691,38.634,-221.264,-251.2642,-232.256335,0.0553,0.0003,0.0004
87.714,38.266,-224.952,-254.9516,-235.943672,0.0558,0.0003,0.0004
87.737,37.903,-228.608,-258.6085,-239.600554,0.0562,0.0003,0.0004
87.759,37.544,-232.235,-262.2347,-243.226751,0.0567,0.0003,0.0004
87.78,37.19,-235.83,-265.83,-246.822067,0.0571,0.0003,0.0004
87.802,36.839,-239.394,-269.3942,-250.38633,0.0576,0.0003,0.0004
87.822,36.493,-242.927,-272.9273,-253.919396,0.058,0.0003,0.0005
87.843,36.152,-246.429,-276.429,-257.421143,0.0585,0.0003,0.0005
87.863,35.814,-249.899,-279.8994,-260.891477,0.059,0.0003,0.0005
87.882,35.481,-253.338,-283.3382,-264.330321,0.0595,0.0003,0.0005
87.902,35.151,-256.746,-286.7455,-267.737625,0.06,0.0003,0.0005
87.921,34.826,-260.121,-290.1213,-271.113354,0.0604,0.0003,0.0005
87.939,34.504,-263.465,-293.4654,-274.457496,0.0609,0.0003,0.0005
87.957,34.186,-266.778,-296.778,-277.770054,0.0614,0.0003,0.0005
87.975,33.872,-270.059,-300.059,-281.05105,0.0619,0.0003,0.0005
87.993,33.561,-273.308,-303.3084,-284.300521,0.0624,0.0003,0.0005
88.01,33.255,-276.526,-306.5264,-287.518519,0.0629,0.0003,0.0005
88.027,32.951,-279.713,-309.713,-290.705112,0.0634,0.0003,0.0005
88.044,32.652,-282.868,-312.8683,-293.860379,0.064,0.0003,0.0005
88.06,32.356,-285.992,-315.9923,-296.984414,0.0645,0.0003,0.0005
88.076,32.063,-289.085,-319.0852,-300.077322,0.065,0.0003,0.0005
88.092,31.773,-292.147,-322.1471,-303.139218,0.0655,0.0003,0.0005
88.108,31.487,-295.178,-325.1781,-306.170229,0.0661,0.0003,0.0005
88.123,31.205,-298.178,-328.1784,-309.170492,0.0666,0.0003,0.0005
88.138,30.925,-301.148,-331.1481,-312.140151,0.0671,0.0003,0.0005
88.153,30.648,-304.087,-334.0873,-315.079361,0.0677,0.0003,0.0005
88.168,30.375,-306.996,-336.9962,-317.988284,0.0682,0.0003,0.0005
88.182,30.105,-309.875,-339.875,-320.867089,0.0688,0.0003,0.0005
88.196,29.837,-312.724,-342.7239,-323.715953,0.0693,0.0003,0.0005
88.21,29.573,-315.543,-345.543,-326.535059,0.0699,0.0003,0.0005
88.224,29.312,-318.332,-348.3325,-329.324594,0.0705,0.0003,0.0005
88.237,29.053,-321.093,-351.0927,-332.084753,0.071,0.0003,0.0006
88.251,28.797,-323.824,-353.8236,-334.815735,0.0716,0.0003,0.0006
88.264,28.544,-326.526,-356.5256,-337.517744,0.0722,0.0003,0.0006
88.277,28.294,-329.199,-359.1989,-340.190987,0.0728,0.0003,0.0006
88.29,28.046,-331.844,-361.8436,-342.835678,0.0733,0.0003,0.0006
88.303,27.801,-334.46,-364.4599,-345.452029,0.0739,0.0003,0.0006
88.315,27.559,-337.048,-367.0482,-348.040261,0.0745,0.0003,0.0006
88.327,27.319,-339.608,-369.6085,-350.600594,0.0751,0.0003,0.0006
88.339,27.082,-342.141,-372.1412,-353.133253,0.0757,0.0003,0.0006
88.351,26.847,-344.646,-374.6464,-355.638462,0.0763,0.0003,0.0006
88.363,26.614,-347.124,-377.1244,-358.116451,0.0769,0.0004,0.0006
88.375,26.384,-349.575,-379.5753,-360.567448,0.0776,0.0004,0.0006
88.386,26.157,-352,-381.9996,-362.991685,0.0782,0.0004,0.0006
88.398,25.932,-354.397,-384.3973,-365.389395,0.0788,0.0004,0.0006
88.409,25.709,-356.769,-386.7687,-367.760811,0.0794,0.0004,0.0006
88.42,25.488,-359.114,-389.1141,-370.106167,0.0801,0.0004,0.0006
88.431,25.269,-361.434,-391.4336,-372.425697,0.0807,0.0004,0.0006
88.442,25.053,-363.728,-393.7275,-374.719638,0.0814,0.0004,0.0006
88.453,24.839,-365.996,-395.9961,-376.988225,0.082,0.0004,0.0006
88.463,24.627,-368.24,-398.2396,-379.231694,0.0827,0.0004,0.0006
88.474,24.416,-370.458,-400.4582,-381.450281,0.0833,0.0004,0.0006
88.484,24.209,-372.652,-402.6521,-383.64422,0.084,0.0004,0.0007
88.494,24.003,-374.822,-404.8216,-385.813747,0.0847,0.0004,0.0007
88.504,23.799,-376.967,-406.967,-387.959097,0.0854,0.0004,0.0007
88.514,23.597,-379.088,-409.0884,-390.080504,0.086,0.0004,0.0007
88.524,23.397,-381.186,-411.1861,-392.178201,0.0867,0.0004,0.0007
88.534,23.198,-383.26,-413.2603,-394.252422,0.0874,0.0004,0.0007
88.544,23.002,-385.311,-415.3113,-396.303398,0.0881,0.0004,0.0007
88.553,22.808,-387.339,-417.3393,-398.331359,0.0888,0.0005,0.0007
88.563,22.615,-389.344,-419.3444,-400.336536,0.0895,0.0005,0.0007
88.572,22.424,-391.327,-421.3271,-402.319158,0.0902,0.0005,0.0007
88.581,22.235,-393.287,-423.2874,-404.279451,0.091,0.0005,0.0007
88.591,22.048,-395.226,-425.2255,-406.217642,0.0917,0.0005,0.0007
88.6,21.862,-397.142,-427.1419,-408.133955,0.0924,0.0005,0.0007
88.609,21.678,-399.037,-429.0365,-410.028615,0.0932,0.0005,0.0007
88.618,21.496,-400.91,-430.9097,-411.901843,0.0939,0.0005,0.0007
88.626,21.315,-402.762,-432.7618,-413.753859,0.0947,0.0005,0.0007
88.635,21.136,-404.593,-434.5928,-415.584883,0.0954,0.0005,0.0007
88.644,20.958,-406.403,-436.403,-417.395131,0.0962,0.0005,0.0008
88.652,20.782,-408.193,-438.1927,-419.18482,0.097,0.0005,0.0008
88.661,20.608,-409.962,-439.9621,-420.954163,0.0977,0.0005,0.0008
88.669,20.435,-411.711,-441.7113,-422.703373,0.0985,0.0006,0.0008
88.678,20.264,-413.441,-443.4406,-424.43266,0.0993,0.0006,0.0008
88.686,20.094,-415.15,-445.1501,-426.142233,0.1001,0.0006,0.0008
88.694,19.925,-416.84,-446.8402,-427.832299,0.1009,0.0006,0.0008
88.702,19.758,-418.511,-448.511,-429.503064,0.1017,0.0006,0.0008
88.71,19.593,-420.163,-450.1626,-431.15473,0.1025,0.0006,0.0008
88.718,19.428,-421.795,-451.7954,-432.787499,0.1033,0.0006,0.0008
88.726,19.266,-423.409,-453.4095,-434.401571,0.1042,0.0006,0.0008
88.734,19.104,-425.005,-455.005,-435.997143,0.105,0.0006,0.0008
88.741,18.944,-426.582,-456.5823,-437.574413,0.1059,0.0006,0.0008
88.749,18.785,-428.141,-458.1415,-439.133573,0.1067,0.0006,0.0008
88.757,18.627,-429.683,-459.6827,-440.674816,0.1076,0.0006,0.0008
88.764,18.471,-431.206,-461.2062,-442.198332,0.1084,0.0007,0.0008
88.772,18.316,-432.712,-462.7122,-443.70431,0.1093,0.0007,0.0009
88.779,18.162,-434.201,-464.2008,-445.192937,0.1102,0.0007,0.0009
88.787,18.01,-435.672,-465.6723,-446.664396,0.1111,0.0007,0.0009
88.794,17.858,-437.127,-467.1268,-448.118871,0.112,0.0007,0.0009
88.801,17.708,-438.564,-468.5644,-449.556542,0.1129,0.0007,0.0009
88.808,17.559,-439.985,-469.9855,-450.977588,0.1138,0.0007,0.0009
88.816,17.411,-441.39,-471.3901,-452.382187,0.1147,0.0007,0.0009
88.823,17.264,-442.778,-472.7784,-453.770514,0.1156,0.0007,0.0009
88.83,17.119,-444.151,-474.1506,-455.142742,0.1166,0.0007,0.0009
88.837,16.974,-445.507,-475.5069,-456.499041,0.1175,0.0007,0.0009
88.844,16.831,-446.847,-476.8475,-457.839583,0.1185,0.0007,0.0009
88.85,16.688,-448.172,-478.1724,-459.164535,0.1194,0.0008,0.0009
88.857,16.547,-449.482,-479.482,-460.474062,0.1204,0.0008,0.0009
88.864,16.407,-450.776,-480.7762,-461.768329,0.1214,0.0008,0.0009
88.871,16.268,-452.055,-482.0554,-463.047498,0.1224,0.0008,0.001
88.877,16.13,-453.32,-483.3196,-464.311729,0.1234,0.0008,0.001
88.884,15.993,-454.569,-484.5691,-465.561181,0.1244,0.0008,0.001
88.891,15.856,-455.804,-485.8039,-466.796011,0.1254,0.0008,0.001
88.897,15.721,-457.024,-487.0243,-468.016374,0.1265,0.0008,0.001
88.904,15.587,-458.23,-488.2303,-469.222423,0.1275,0.0008,0.001
88.91,15.454,-459.422,-489.4222,-470.41431,0.1286,0.0008,0.001
88.917,15.322,-460.6,-490.6001,-471.592185,0.1296,0.0008,0.001
88.923,15.19,-461.764,-491.7641,-472.756196,0.1307,0.0008,0.001
88.929,15.06,-462.914,-492.9144,-473.90649,0.1318,0.0009,0.001
88.935,14.93,-464.051,-494.0511,-475.04321,0.1329,0.0009,0.001
88.942,14.802,-465.174,-495.1744,-476.166501,0.134,0.0009,0.001
88.948,14.674,-466.284,-496.2844,-477.276503,0.1351,0.0009,0.0011
88.954,14.547,-467.381,-497.3813,-478.373357,0.1362,0.0009,0.0011
88.96,14.421,-468.465,-498.4651,-479.457201,0.1374,0.0009,0.0011
88.966,14.296,-469.536,-499.5361,-480.52817,0.1385,0.0009,0.0011
88.972,14.171,-470.594,-500.5943,-481.586401,0.1397,0.0009,0.0011
88.978,14.048,-471.64,-501.6399,-482.632027,0.1408,0.0009,0.0011
88.984,13.925,-472.673,-502.6731,-483.665179,0.142,0.0009,0.0011
88.99,13.803,-473.694,-503.6939,-484.685987,0.1432,0.0009,0.0011
88.996,13.682,-474.702,-504.7025,-485.694581,0.1444,0.001,0.0011
89.002,13.562,-475.699,-505.699,-486.691088,0.1457,0.001,0.0011
89.008,13.443,-476.684,-506.6835,-487.675632,0.1469,0.001,0.0011
89.014,13.324,-477.656,-507.6562,-488.64834,0.1482,0.001,0.0012
89.019,13.206,-478.617,-508.6172,-489.609333,0.1494,0.001,0.0012
89.025,13.089,-479.567,-509.5666,-490.558733,0.1507,0.001,0.0012
89.031,12.972,-480.505,-510.5046,-491.496659,0.152,0.001,0.0012
89.036,12.857,-481.431,-511.4311,-492.423231,0.1533,0.001,0.0012
89.042,12.741,-482.346,-512.3465,-493.338564,0.1546,0.001,0.0012
89.048,12.627,-483.251,-513.2507,-494.242776,0.156,0.001,0.0012
89.053,12.514,-484.144,-514.1439,-495.13598,0.1573,0.001,0.0012
89.059,12.401,-485.026,-515.0262,-496.018289,0.1587,0.0011,0.0012
89.064,12.288,-485.898,-515.8977,-496.889815,0.1601,0.0011,0.0013
89.07,12.177,-486.759,-516.7586,-497.750668,0.1615,0.0011,0.0013
89.075,12.066,-487.609,-517.6089,-498.600958,0.1629,0.0011,0.0013
89.08,11.956,-488.449,-518.4487,-499.440791,0.1643,0.0011,0.0013
89.086,11.846,-489.278,-519.2782,-500.270274,0.1658,0.0011,0.0013
89.091,11.738,-490.097,-520.0974,-501.089513,0.1673,0.0011,0.0013
89.097,11.629,-490.907,-520.9065,-501.898612,0.1687,0.0011,0.0013
89.102,11.522,-491.706,-521.7056,-502.697672,0.1702,0.0011,0.0013
89.107,11.415,-492.495,-522.4947,-503.486796,0.1718,0.0011,0.0013
89.112,11.308,-493.274,-523.274,-504.266084,0.1733,0.0012,0.0014
89.118,11.203,-494.044,-524.0435,-505.035635,0.1749,0.0012,0.0014
89.123,11.097,-494.803,-524.8034,-505.795546,0.1764,0.0012,0.0014
89.128,10.993,-495.554,-525.5538,-506.545916,0.178,0.0012,0.0014
89.133,10.889,-496.295,-526.2947,-507.286838,0.1796,0.0012,0.0014
89.138,10.786,-497.026,-527.0263,-508.018408,0.1813,0.0012,0.0014
89.143,10.683,-497.749,-527.7486,-508.740719,0.1829,0.0012,0.0014
89.148,10.581,-498.462,-528.4618,-509.453864,0.1846,0.0012,0.0014
89.153,10.479,-499.166,-529.1658,-510.157933,0.1863,0.0012,0.0015
89.158,10.378,-499.861,-529.8609,-510.853017,0.188,0.0013,0.0015
89.163,10.277,-500.547,-530.5471,-511.539204,0.1898,0.0013,0.0015
89.168,10.177,-501.224,-531.2245,-512.216584,0.1916,0.0013,0.0015
89.173,10.078,-501.893,-531.8931,-512.885241,0.1934,0.0013,0.0015
89.178,9.979,-502.553,-532.5532,-513.545264,0.1952,0.0013,0.0015
89.183,9.88,-503.205,-533.2046,-514.196736,0.197,0.0013,0.0015
89.188,9.782,-503.848,-533.8476,-514.839741,0.1989,0.0013,0.0016
89.193,9.685,-504.482,-534.4823,-515.474363,0.2008,0.0013,0.0016
89.198,9.588,-505.109,-535.1086,-516.100683,0.2027,0.0013,0.0016
89.203,9.492,-505.727,-535.7267,-516.718783,0.2046,0.0014,0.0016
89.207,9.396,-506.337,-536.3366,-517.328742,0.2066,0.0014,0.0016
89.212,9.301,-506.939,-536.9385,-517.93064,0.2086,0.0014,0.0016
89.217,9.206,-507.532,-537.5325,-518.524555,0.2106,0.0014,0.0017
89.222,9.111,-508.118,-538.1185,-519.110564,0.2127,0.0014,0.0017
89.226,9.018,-508.697,-538.6966,-519.688743,0.2148,0.0014,0.0017
89.231,8.924,-509.267,-539.2671,-520.259169,0.2169,0.0014,0.0017
89.236,8.831,-509.83,-539.8298,-520.821916,0.219,0.0014,0.0017
89.24,8.739,-510.385,-540.385,-521.377058,0.2212,0.0015,0.0017
89.245,8.647,-510.933,-540.9326,-521.924667,0.2234,0.0015,0.0018
89.25,8.555,-511.473,-541.4727,-522.464816,0.2256,0.0015,0.0018
89.254,8.464,-512.005,-542.0055,-522.997576,0.2279,0.0015,0.0018
89.259,8.373,-512.531,-542.5309,-523.523017,0.2302,0.0015,0.0018
89.263,8.283,-513.049,-543.0491,-524.041209,0.2326,0.0015,0.0018
89.268,8.193,-513.56,-543.5601,-524.552222,0.2349,0.0015,0.0018
89.273,8.104,-514.064,-544.064,-525.056122,0.2373,0.0016,0.0019
89.277,8.015,-514.561,-544.5609,-525.552978,0.2398,0.0016,0.0019
89.282,7.926,-515.051,-545.0508,-526.042855,0.2423,0.0016,0.0019
89.286,7.838,-515.534,-545.5337,-526.525821,0.2448,0.0016,0.0019
89.291,7.75,-516.01,-546.0098,-527.001938,0.2474,0.0016,0.0019
89.295,7.663,-516.479,-546.4792,-527.471273,0.25,0.0016,0.002
89.299,7.576,-516.942,-546.9418,-527.933888,0.2527,0.0017,0.002
89.304,7.489,-517.398,-547.3977,-528.389846,0.2553,0.0017,0.002
89.308,7.403,-517.847,-547.8471,-528.839209,0.2581,0.0017,0.002
89.313,7.317,-518.29,-548.2899,-529.282039,0.2609,0.0017,0.0021
89.317,7.232,-518.726,-548.7263,-529.718397,0.2637,0.0017,0.0021
89.321,7.147,-519.156,-549.1562,-530.148342,0.2666,0.0017,0.0021
89.326,7.062,-519.58,-549.5798,-530.571934,0.2695,0.0018,0.0021
89.33,6.978,-519.997,-549.9971,-530.989231,0.2725,0.0018,0.0021
89.334,6.894,-520.408,-550.4082,-531.400292,0.2755,0.0018,0.0022
89.339,6.811,-520.813,-550.8131,-531.805173,0.2786,0.0018,0.0022
89.343,6.728,-521.212,-551.2118,-532.203933,0.2817,0.0018,0.0022
89.347,6.645,-521.605,-551.6045,-532.596626,0.2849,0.0019,0.0022
89.351,6.563,-521.991,-551.9912,-532.983308,0.2882,0.0019,0.0023
89.356,6.48,-522.372,-552.3719,-533.364035,0.2915,0.0019,0.0023
89.36,6.399,-522.747,-552.7468,-533.73886,0.2948,0.0019,0.0023
89.364,6.317,-523.116,-553.1157,-534.107836,0.2983,0.0019,0.0024
89.368,6.236,-523.479,-553.4789,-534.471018,0.3017,0.002,0.0024
89.372,6.156,-523.836,-553.8364,-534.828458,0.3053,0.002,0.0024
89.377,6.075,-524.188,-554.1881,-535.180207,0.3089,0.002,0.0024
89.381,5.995,-524.534,-554.5342,-535.526317,0.3126,0.002,0.0025
89.385,5.916,-524.875,-554.8747,-535.866838,0.3164,0.0021,0.0025
89.389,5.836,-525.21,-555.2097,-536.201822,0.3202,0.0021,0.0025
89.393,5.757,-525.539,-555.5392,-536.531316,0.3241,0.0021,0.0026
89.397,5.679,-525.863,-555.8633,-536.855372,0.3281,0.0021,0.0026
89.401,5.6,-526.182,-556.1819,-537.174036,0.3321,0.0022,0.0026
89.405,5.522,-526.495,-556.4953,-537.487358,0.3363,0.0022,0.0027
89.409,5.444,-526.803,-556.8033,-537.795384,0.3405,0.0022,0.0027
89.414,5.367,-527.106,-557.1061,-538.098162,0.3448,0.0022,0.0027
89.418,5.29,-527.404,-557.4036,-538.395739,0.3492,0.0023,0.0028
89.422,5.213,-527.696,-557.6961,-538.68816,0.3536,0.0023,0.0028
89.426,5.136,-527.983,-557.9834,-538.975471,0.3582,0.0023,0.0028
89.43,5.06,-528.266,-558.2656,-539.257716,0.3629,0.0024,0.0029
89.433,5,-528.484,-558.4842,-539.476316,0.3666,0.0024,0.0029
276.052,5,-528.544,-558.5438,-539.535863,0.3677,0.0024,0.0029
276.039,5.047,-528.374,-558.3737,-539.365787,0.3647,0.0024,0.0029
276.017,5.123,-528.095,-558.095,-539.087129,0.36,0.0023,0.0028
275.995,5.199,-527.811,-557.8114,-538.803495,0.3555,0.0023,0.0028
275.972,5.275,-527.523,-557.5227,-538.514842,0.351,0.0023,0.0028
275.95,5.351,-527.229,-557.229,-538.221127,0.3466,0.0023,0.0027
275.927,5.428,-526.93,-556.9302,-537.922305,0.3423,0.0022,0.0027
275.905,5.505,-526.626,-556.6262,-537.618333,0.338,0.0022,0.0027
275.882,5.583,-526.317,-556.3171,-537.309165,0.3339,0.0022,0.0026
275.859,5.66,-526.003,-556.0027,-536.994755,0.3298,0.0021,0.0026
275.835,5.738,-525.683,-555.683,-536.675058,0.3258,0.0021,0.0026
275.812,5.817,-525.358,-555.3579,-536.350027,0.3219,0.0021,0.0025
275.788,5.895,-525.028,-555.0275,-536.019615,0.3181,0.0021,0.0025
275.765,5.974,-524.692,-554.6917,-535.683776,0.3143,0.002,0.0025
275.741,6.053,-524.35,-554.3504,-535.34246,0.3106,0.002,0.0024
275.716,6.133,-524.004,-554.0035,-534.995619,0.307,0.002,0.0024
275.692,6.213,-523.651,-553.6511,-534.643205,0.3034,0.002,0.0024
275.668,6.293,-523.293,-553.2931,-534.285168,0.2999,0.002,0.0024
275.643,6.374,-522.929,-552.9294,-533.921458,0.2965,0.0019,0.0023
275.618,6.455,-522.56,-552.5599,-533.552024,0.2931,0.0019,0.0023
275.593,6.536,-522.185,-552.1847,-533.176816,0.2898,0.0019,0.0023
275.568,6.617,-521.804,-551.8037,-532.795781,0.2866,0.0019,0.0023
275.542,6.699,-521.417,-551.4168,-532.408868,0.2834,0.0018,0.0022
275.517,6.782,-521.024,-551.0239,-532.016024,0.2802,0.0018,0.0022
275.491,6.864,-520.625,-550.6251,-531.617196,0.2772,0.0018,0.0022
275.465,6.947,-520.22,-550.2202,-531.212329,0.2741,0.0018,0.0022
275.438,7.031,-519.809,-549.8093,-530.801369,0.2711,0.0018,0.0021
275.412,7.114,-519.392,-549.3922,-530.384262,0.2682,0.0018,0.0021
275.385,7.198,-518.969,-548.9689,-529.960952,0.2653,0.0017,0.0021
275.358,7.283,-518.539,-548.5393,-529.531382,0.2625,0.0017,0.0021
275.331,7.368,-518.103,-548.1034,-529.095495,0.2597,0.0017,0.002
275.304,7.453,-517.661,-547.6611,-528.653235,0.2569,0.0017,0.002
275.276,7.538,-517.212,-547.2124,-528.204543,0.2542,0.0017,0.002
275.249,7.624,-516.757,-546.7573,-527.74936,0.2516,0.0016,0.002
275.221,7.711,-516.296,-546.2955,-527.287627,0.249,0.0016,0.002
275.192,7.797,-515.827,-545.8272,-526.819285,0.2464,0.0016,0.0019
275.164,7.884,-515.352,-545.3522,-526.344272,0.2439,0.0016,0.0019
275.135,7.972,-514.87,-544.8704,-525.862527,0.2414,0.0016,0.0019
275.106,8.06,-514.382,-544.3819,-525.373989,0.2389,0.0016,0.0019
275.077,8.148,-513.886,-543.8865,-524.878595,0.2365,0.0016,0.0019
275.048,8.237,-513.384,-543.3842,-524.376281,0.2341,0.0015,0.0018
275.018,8.326,-512.875,-542.8749,-523.866984,0.2318,0.0015,0.0018
274.989,8.416,-512.359,-542.3585,-523.350638,0.2294,0.0015,0.0018
274.958,8.506,-511.835,-541.8351,-522.827179,0.2272,0.0015,0.0018
274.928,8.596,-511.304,-541.3044,-522.296541,0.2249,0.0015,0.0018
274.897,8.687,-510.767,-540.7666,-521.758655,0.2227,0.0015,0.0017
274.867,8.778,-510.221,-540.2214,-521.213456,0.2205,0.0015,0.0017
274.835,8.87,-509.669,-539.6688,-520.660875,0.2184,0.0014,0.0017
274.804,8.962,-509.109,-539.1087,-520.100843,0.2163,0.0014,0.0017
274.772,9.055,-508.541,-538.5412,-519.533289,0.2142,0.0014,0.0017
274.741,9.148,-507.966,-537.966,-518.958144,0.2121,0.0014,0.0017
274.708,9.242,-507.383,-537.3832,-518.375336,0.2101,0.0014,0.0016
274.676,9.336,-506.793,-536.7927,-517.784793,0.2081,0.0014,0.0016
274.643,9.43,-506.194,-536.1943,-517.186443,0.2061,0.0014,0.0016
274.61,9.525,-505.588,-535.5881,-516.58021,0.2042,0.0014,0.0016
274.577,9.621,-504.974,-534.9739,-515.966022,0.2023,0.0013,0.0016
274.543,9.716,-504.352,-534.3517,-515.343802,0.2004,0.0013,0.0016
274.509,9.813,-503.721,-533.7214,-514.713475,0.1985,0.0013,0.0016
274.475,9.91,-503.083,-533.0829,-514.074964,0.1967,0.0013,0.0015
274.441,10.007,-502.436,-532.4361,-513.42819,0.1948,0.0013,0.0015
274.406,10.105,-501.781,-531.781,-512.773075,0.1931,0.0013,0.0015
274.371,10.204,-501.117,-531.1174,-512.10954,0.1913,0.0013,0.0015
274.335,10.303,-500.445,-530.4454,-511.437504,0.1895,0.0013,0.0015
274.3,10.402,-499.765,-529.7648,-510.756887,0.1878,0.0012,0.0015
274.264,10.502,-499.076,-529.0755,-510.067604,0.1861,0.0012,0.0015
274.227,10.603,-498.377,-528.3775,-509.369575,0.1844,0.0012,0.0014
274.191,10.704,-497.671,-527.6706,-508.662714,0.1828,0.0012,0.0014
274.154,10.806,-496.955,-526.9548,-507.946938,0.1811,0.0012,0.0014
274.116,10.908,-496.23,-526.2301,-507.222159,0.1795,0.0012,0.0014
274.078,11.011,-495.496,-525.4962,-506.488291,0.1779,0.0012,0.0014
274.04,11.114,-494.753,-524.7531,-505.745247,0.1763,0.0012,0.0014
274.002,11.218,-494.001,-524.0008,-504.992938,0.1748,0.0012,0.0014
273.963,11.322,-493.239,-523.2392,-504.231275,0.1732,0.0012,0.0014
273.924,11.427,-492.468,-522.4681,-503.460166,0.1717,0.0011,0.0013
273.885,11.533,-491.687,-521.6874,-502.67952,0.1702,0.0011,0.0013
273.845,11.639,-490.897,-520.8971,-501.889245,0.1687,0.0011,0.0013
273.805,11.746,-490.097,-520.0971,-501.089247,0.1672,0.0011,0.0013
273.764,11.854,-489.287,-519.2873,-500.279431,0.1658,0.0011,0.0013
273.723,11.962,-488.468,-518.4676,-499.459702,0.1644,0.0011,0.0013
273.682,12.071,-487.638,-517.6379,-498.629963,0.1629,0.0011,0.0013
273.64,12.18,-486.798,-516.798,-497.790117,0.1615,0.0011,0.0013
273.598,12.29,-485.948,-515.948,-496.940065,0.1602,0.0011,0.0013
273.555,12.401,-485.088,-515.0876,-496.079706,0.1588,0.0011,0.0012
273.512,12.512,-484.217,-514.2168,-495.208941,0.1574,0.001,0.0012
273.469,12.624,-483.336,-513.3356,-494.327667,0.1561,0.001,0.0012
273.425,12.737,-482.444,-512.4437,-493.435781,0.1548,0.001,0.0012
273.381,12.85,-481.541,-511.5411,-492.533179,0.1535,0.001,0.0012
273.336,12.964,-480.628,-510.6277,-491.619755,0.1522,0.001,0.0012
273.291,13.079,-479.703,-509.7033,-490.695405,0.1509,0.001,0.0012
273.246,13.194,-478.768,-508.7679,-489.760019,0.1496,0.001,0.0012
273.2,13.31,-477.821,-507.8214,-488.81349,0.1484,0.001,0.0012
273.153,13.427,-476.864,-506.8636,-487.855708,0.1471,0.001,0.0011
273.106,13.545,-475.894,-505.8945,-486.886561,0.1459,0.001,0.0011
273.059,13.663,-474.914,-504.9138,-485.905939,0.1447,0.001,0.0011
273.011,13.782,-473.922,-503.9216,-484.913727,0.1435,0.0009,0.0011
272.963,13.902,-472.918,-502.9177,-483.909811,0.1423,0.0009,0.0011
272.914,14.023,-471.902,-501.902,-482.894077,0.1411,0.0009,0.0011
272.865,14.144,-470.874,-500.8743,-481.866407,0.14,0.0009,0.0011
272.815,14.266,-469.835,-499.8346,-480.826683,0.1388,0.0009,0.0011
272.764,14.389,-468.783,-498.7827,-479.774786,0.1377,0.0009,0.0011
272.713,14.513,-467.718,-497.7185,-478.710597,0.1366,0.0009,0.0011
272.662,14.637,-466.642,-496.6419,-477.633993,0.1355,0.0009,0.0011
272.61,14.763,-465.553,-495.5528,-476.544852,0.1344,0.0009,0.001
272.558,14.889,-464.451,-494.451,-475.44305,0.1333,0.0009,0.001
272.505,15.016,-463.336,-493.3364,-474.328462,0.1322,0.0009,0.001
272.451,15.144,-462.209,-492.2089,-473.200961,0.1311,0.0008,0.001
272.397,15.273,-461.068,-491.0683,-472.060421,0.13,0.0008,0.001
272.342,15.402,-459.915,-489.9146,-470.906712,0.129,0.0008,0.001
272.287,15.533,-458.748,-488.7476,-469.739704,0.128,0.0008,0.001
272.231,15.664,-457.567,-487.5672,-468.559267,0.1269,0.0008,0.001
272.174,15.797,-456.373,-486.3732,-467.365267,0.1259,0.0008,0.001
