Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
266.24,27.489,67.81,37.8102,56.818112,0.1302,0.0687,0.01
266.102,27.72,67.81,37.8102,56.818112,0.1292,0.0682,0.0099
265.962,27.954,67.81,37.8102,56.818112,0.1282,0.0677,0.0099
265.819,28.19,67.81,37.8102,56.818112,0.1273,0.0673,0.0098
265.674,28.427,67.81,37.8102,56.818112,0.1263,0.0668,0.0097
265.527,28.668,67.81,37.8102,56.818112,0.1253,0.0664,0.0096
265.377,28.91,67.81,37.8102,56.818112,0.1244,0.0659,0.0096
265.225,29.155,67.81,37.8102,56.818112,0.1234,0.0655,0.0095
265.07,29.402,67.81,37.8102,56.818112,0.1225,0.0651,0.0094
264.912,29.652,67.81,37.8102,56.818112,0.1215,0.0646,0.0093
264.752,29.904,67.81,37.8102,56.818112,0.1206,0.0642,0.0093
264.588,30.158,67.81,37.8102,56.818112,0.1197,0.0638,0.0092
264.422,30.415,67.81,37.8102,56.818112,0.1188,0.0634,0.0091
264.254,30.674,67.81,37.8102,56.818112,0.1179,0.0629,0.0091
264.082,30.936,67.81,37.8102,56.818112,0.117,0.0625,0.009
263.907,31.201,67.81,37.8102,56.818112,0.1161,0.0621,0.0089
263.728,31.468,67.81,37.8102,56.818112,0.1152,0.0617,0.0089
263.547,31.737,67.81,37.8102,56.818112,0.1143,0.0613,0.0088
263.362,32.009,67.81,37.8102,56.818112,0.1135,0.0609,0.0087
263.174,32.284,67.81,37.8102,56.818112,0.1126,0.0605,0.0087
262.982,32.562,67.81,37.8102,56.818112,0.1117,0.0601,0.0086
262.787,32.842,67.81,37.8102,56.818112,0.1109,0.0598,0.0085
262.588,33.125,67.81,37.8102,56.818112,0.1101,0.0594,0.0085
262.385,33.411,67.81,37.8102,56.818112,0.1092,0.059,0.0084
262.179,33.7,67.81,37.8102,56.818112,0.1084,0.0586,0.0083
261.968,33.991,67.81,37.8102,56.818112,0.1076,0.0582,0.0083
261.753,34.285,67.81,37.8102,56.818112,0.1068,0.0579,0.0082
261.534,34.582,67.81,37.8102,56.818112,0.106,0.0575,0.0081
261.311,34.882,67.81,37.8102,56.818112,0.1052,0.0572,0.0081
261.083,35.185,67.81,37.8102,56.818112,0.1044,0.0568,0.008
260.851,35.491,67.81,37.8102,56.818112,0.1036,0.0564,0.008
260.613,35.799,67.81,37.8102,56.818112,0.1028,0.0561,0.0079
260.371,36.111,67.81,37.8102,56.818112,0.1021,0.0557,0.0078
260.124,36.425,67.81,37.8102,56.818112,0.1013,0.0554,0.0078
259.872,36.743,67.81,37.8102,56.818112,0.1006,0.0551,0.0077
259.614,37.063,67.81,37.8102,56.818112,0.0998,0.0547,0.0077
259.351,37.387,67.81,37.8102,56.818112,0.0991,0.0544,0.0076
259.083,37.713,67.81,37.8102,56.818112,0.0983,0.0541,0.0076
258.808,38.043,67.81,37.8102,56.818112,0.0976,0.0537,0.0075
258.528,38.375,67.81,37.8102,56.818112,0.0969,0.0534,0.0075
258.241,38.711,67.81,37.8102,56.818112,0.0962,0.0531,0.0074
257.948,39.049,67.81,37.8102,56.818112,0.0955,0.0528,0.0073
257.649,39.391,67.81,37.8102,56.818112,0.0948,0.0525,0.0073
257.342,39.735,67.81,37.8102,56.818112,0.0941,0.0521,0.0072
257.029,40.083,67.81,37.8102,56.818112,0.0934,0.0518,0.0072
256.709,40.434,67.81,37.8102,56.818112,0.0928,0.0515,0.0071
256.381,40.787,67.81,37.8102,56.818112,0.0921,0.0512,0.0071
256.046,41.144,67.81,37.8102,56.818112,0.0914,0.0509,0.007
255.702,41.503,67.81,37.8102,56.818112,0.0908,0.0507,0.007
255.351,41.865,67.81,37.8102,56.818112,0.0901,0.0504,0.0069
254.991,42.231,67.81,37.8102,56.818112,0.0895,0.0501,0.0069
254.622,42.599,67.81,37.8102,56.818112,0.0889,0.0498,0.0068
254.245,42.97,67.81,37.8102,56.818112,0.0883,0.0495,0.0068
253.858,43.343,67.81,37.8102,56.818112,0.0877,0.0493,0.0067
253.461,43.72,67.81,37.8102,56.818112,0.0871,0.049,0.0067
253.055,44.099,67.81,37.8102,56.818112,0.0865,0.0487,0.0067
252.639,44.481,67.81,37.8102,56.818112,0.0859,0.0485,0.0066
252.211,44.865,67.81,37.8102,56.818112,0.0853,0.0482,0.0066
251.773,45.252,67.81,37.8102,56.818112,0.0847,0.0479,0.0065
251.324,45.641,67.81,37.8102,56.818112,0.0842,0.0477,0.0065
250.863,46.032,67.81,37.8102,56.818112,0.0836,0.0474,0.0064
250.39,46.426,67.81,37.8102,56.818112,0.083,0.0472,0.0064
249.905,46.821,67.81,37.8102,56.818112,0.0825,0.047,0.0063
249.406,47.219,67.81,37.8102,56.818112,0.082,0.0467,0.0063
248.894,47.618,67.81,37.8102,56.818112,0.0815,0.0465,0.0063
248.369,48.02,67.81,37.8102,56.818112,0.0809,0.0463,0.0062
247.829,48.422,67.81,37.8102,56.818112,0.0804,0.046,0.0062
247.274,48.827,67.81,37.8102,56.818112,0.0799,0.0458,0.0061
246.704,49.232,67.81,37.8102,56.818112,0.0794,0.0456,0.0061
246.119,49.639,67.81,37.8102,56.818112,0.079,0.0454,0.0061
245.517,50.046,67.81,37.8102,56.818112,0.0785,0.0452,0.006
244.898,50.454,67.81,37.8102,56.818112,0.078,0.045,0.006
244.261,50.863,67.81,37.8102,56.818112,0.0776,0.0448,0.006
243.607,51.271,67.81,37.8102,56.818112,0.0771,0.0446,0.0059
242.934,51.68,67.81,37.8102,56.818112,0.0767,0.0444,0.0059
242.242,52.089,67.81,37.8102,56.818112,0.0763,0.0442,0.0059
241.53,52.497,67.81,37.8102,56.818112,0.0758,0.044,0.0058
240.797,52.904,67.81,37.8102,56.818112,0.0754,0.0438,0.0058
240.044,53.31,67.81,37.8102,56.818112,0.075,0.0437,0.0058
239.268,53.714,67.81,37.8102,56.818112,0.0746,0.0435,0.0057
238.471,54.117,67.81,37.8102,56.818112,0.0743,0.0433,0.0057
237.65,54.517,67.81,37.8102,56.818112,0.0739,0.0432,0.0057
236.805,54.915,67.81,37.8102,56.818112,0.0735,0.043,0.0057
235.936,55.31,67.81,37.8102,56.818112,0.0732,0.0429,0.0056
235.042,55.701,67.81,37.8102,56.818112,0.0728,0.0427,0.0056
234.122,56.089,67.81,37.8102,56.818112,0.0725,0.0426,0.0056
233.176,56.472,67.81,37.8102,56.818112,0.0722,0.0424,0.0056
232.203,56.85,67.81,37.8102,56.818112,0.0719,0.0423,0.0055
231.202,57.224,67.81,37.8102,56.818112,0.0716,0.0422,0.0055
230.173,57.591,67.81,37.8102,56.818112,0.0713,0.042,0.0055
229.116,57.952,67.81,37.8102,56.818112,0.071,0.0419,0.0055
228.03,58.307,67.81,37.8102,56.818112,0.0707,0.0418,0.0054
226.914,58.653,67.81,37.8102,56.818112,0.0704,0.0417,0.0054
225.769,58.992,67.81,37.8102,56.818112,0.0702,0.0416,0.0054
224.593,59.322,67.81,37.8102,56.818112,0.07,0.0415,0.0054
223.388,59.643,67.81,37.8102,56.818112,0.0697,0.0414,0.0054
222.152,59.954,67.81,37.8102,56.818112,0.0695,0.0413,0.0053
220.887,60.254,67.81,37.8102,56.818112,0.0693,0.0412,0.0053
219.591,60.544,67.81,37.8102,56.818112,0.0691,0.0411,0.0053
218.265,60.821,67.81,37.8102,56.818112,0.0689,0.041,0.0053
216.911,61.086,67.81,37.8102,56.818112,0.0687,0.0409,0.0053
215.527,61.338,67.81,37.8102,56.818112,0.0686,0.0409,0.0053
214.116,61.577,67.81,37.8102,56.818112,0.0684,0.0408,0.0053
212.678,61.801,67.81,37.8102,56.818112,0.0683,0.0407,0.0053
211.214,62.01,67.81,37.8102,56.818112,0.0681,0.0407,0.0052
209.726,62.204,67.81,37.8102,56.818112,0.068,0.0406,0.0052
208.214,62.382,67.81,37.8102,56.818112,0.0679,0.0406,0.0052
206.68,62.543,67.81,37.8102,56.818112,0.0678,0.0405,0.0052
205.127,62.687,67.81,37.8102,56.818112,0.0677,0.0405,0.0052
203.556,62.814,67.81,37.8102,56.818112,0.0676,0.0405,0.0052
201.97,62.923,67.81,37.8102,56.818112,0.0676,0.0404,0.0052
200.369,63.014,67.81,37.8102,56.818112,0.0675,0.0404,0.0052
198.758,63.086,67.81,37.8102,56.818112,0.0675,0.0404,0.0052
197.138,63.14,67.81,37.8102,56.818112,0.0674,0.0404,0.0052
195.512,63.174,67.81,37.8102,56.818112,0.0674,0.0404,0.0052
193.882,63.19,67.81,37.8102,56.818112,0.0674,0.0404,0.0052
192.252,63.187,67.81,37.8102,56.818112,0.0674,0.0404,0.0052
190.623,63.164,67.81,37.8102,56.818112,0.0674,0.0404,0.0052
188.999,63.123,67.81,37.8102,56.818112,0.0674,0.0404,0.0052
187.381,63.063,67.81,37.8102,56.818112,0.0675,0.0404,0.0052
185.773,62.984,67.81,37.8102,56.818112,0.0675,0.0404,0.0052
184.177,62.887,67.81,37.8102,56.818112,0.0676,0.0404,0.0052
182.595,62.772,67.81,37.8102,56.818112,0.0676,0.0405,0.0052
181.03,62.639,67.81,37.8102,56.818112,0.0677,0.0405,0.0052
179.483,62.489,67.81,37.8102,56.818112,0.0678,0.0405,0.0052
177.956,62.322,67.81,37.8102,56.818112,0.0679,0.0406,0.0052
176.452,62.139,67.81,37.8102,56.818112,0.068,0.0406,0.0052
174.971,61.939,67.81,37.8102,56.818112,0.0682,0.0407,0.0052
173.515,61.725,67.81,37.8102,56.818112,0.0683,0.0408,0.0053
172.086,61.496,67.81,37.8102,56.818112,0.0684,0.0408,0.0053
170.683,61.252,67.81,37.8102,56.818112,0.0686,0.0409,0.0053
169.309,60.995,67.81,37.8102,56.818112,0.0688,0.041,0.0053
167.964,60.726,67.81,37.8102,56.818112,0.0689,0.041,0.0053
166.648,60.444,67.81,37.8102,56.818112,0.0691,0.0411,0.0053
165.362,60.15,67.81,37.8102,56.818112,0.0693,0.0412,0.0053
164.106,59.846,67.81,37.8102,56.818112,0.0696,0.0413,0.0054
162.88,59.531,67.81,37.8102,56.818112,0.0698,0.0414,0.0054
161.684,59.207,67.81,37.8102,56.818112,0.07,0.0415,0.0054
160.518,58.873,67.81,37.8102,56.818112,0.0703,0.0416,0.0054
159.383,58.532,67.81,37.8102,56.818112,0.0705,0.0417,0.0054
158.276,58.182,67.81,37.8102,56.818112,0.0708,0.0418,0.0054
157.2,57.825,67.81,37.8102,56.818112,0.071,0.0419,0.0055
156.152,57.461,67.81,37.8102,56.818112,0.0713,0.0421,0.0055
155.132,57.091,67.81,37.8102,56.818112,0.0716,0.0422,0.0055
154.14,56.715,67.81,37.8102,56.818112,0.0719,0.0423,0.0055
153.176,56.335,67.81,37.8102,56.818112,0.0722,0.0425,0.0056
152.238,55.95,67.81,37.8102,56.818112,0.0726,0.0426,0.0056
151.327,55.56,67.81,37.8102,56.818112,0.0729,0.0428,0.0056
150.441,55.167,67.81,37.8102,56.818112,0.0733,0.0429,0.0056
149.579,54.77,67.81,37.8102,56.818112,0.0736,0.0431,0.0057
148.742,54.371,67.81,37.8102,56.818112,0.074,0.0432,0.0057
147.929,53.969,67.81,37.8102,56.818112,0.0743,0.0434,0.0057
147.138,53.566,67.81,37.8102,56.818112,0.0747,0.0436,0.0058
146.37,53.16,67.81,37.8102,56.818112,0.0751,0.0437,0.0058
145.623,52.753,67.81,37.8102,56.818112,0.0755,0.0439,0.0058
144.897,52.345,67.81,37.8102,56.818112,0.0759,0.0441,0.0058
144.192,51.937,67.81,37.8102,56.818112,0.0764,0.0443,0.0059
143.506,51.527,67.81,37.8102,56.818112,0.0768,0.0445,0.0059
142.839,51.118,67.81,37.8102,56.818112,0.0772,0.0447,0.0059
142.19,50.709,67.81,37.8102,56.818112,0.0777,0.0449,0.006
141.56,50.3,67.81,37.8102,56.818112,0.0781,0.0451,0.006
140.946,49.891,67.81,37.8102,56.818112,0.0786,0.0453,0.0061
140.35,49.484,67.81,37.8102,56.818112,0.0791,0.0455,0.0061
139.769,49.077,67.81,37.8102,56.818112,0.0796,0.0457,0.0061
139.204,48.671,67.81,37.8102,56.818112,0.08,0.0459,0.0062
138.654,48.267,67.81,37.8102,56.818112,0.0805,0.0461,0.0062
138.119,47.864,67.81,37.8102,56.818112,0.0811,0.0464,0.0062
137.598,47.463,67.81,37.8102,56.818112,0.0816,0.0466,0.0063
137.09,47.063,67.81,37.8102,56.818112,0.0821,0.0468,0.0063
136.596,46.666,67.81,37.8102,56.818112,0.0826,0.0471,0.0064
136.114,46.27,67.81,37.8102,56.818112,0.0832,0.0473,0.0064
135.645,45.877,67.81,37.8102,56.818112,0.0837,0.0475,0.0064
135.188,45.485,67.81,37.8102,56.818112,0.0843,0.0478,0.0065
134.742,45.097,67.81,37.8102,56.818112,0.0848,0.048,0.0065
134.308,44.71,67.81,37.8102,56.818112,0.0854,0.0483,0.0066
133.884,44.326,67.81,37.8102,56.818112,0.086,0.0486,0.0066
133.471,43.945,67.81,37.8102,56.818112,0.0866,0.0488,0.0067
133.068,43.566,67.81,37.8102,56.818112,0.0872,0.0491,0.0067
132.674,43.19,67.81,37.8102,56.818112,0.0878,0.0494,0.0068
132.29,42.816,67.81,37.8102,56.818112,0.0884,0.0496,0.0068
131.916,42.446,67.81,37.8102,56.818112,0.089,0.0499,0.0069
131.55,42.078,67.81,37.8102,56.818112,0.0897,0.0502,0.0069
131.193,41.713,67.81,37.8102,56.818112,0.0903,0.0505,0.007
130.844,41.351,67.81,37.8102,56.818112,0.0909,0.0508,0.007
130.503,40.992,67.81,37.8102,56.818112,0.0916,0.0511,0.0071
130.17,40.636,67.81,37.8102,56.818112,0.0922,0.0514,0.0071
129.844,40.283,67.81,37.8102,56.818112,0.0929,0.0517,0.0072
129.526,39.933,67.81,37.8102,56.818112,0.0936,0.052,0.0072
129.215,39.586,67.81,37.8102,56.818112,0.0943,0.0523,0.0073
128.911,39.242,67.81,37.8102,56.818112,0.095,0.0526,0.0073
128.613,38.901,67.81,37.8102,56.818112,0.0956,0.0529,0.0074
128.322,38.563,67.81,37.8102,56.818112,0.0963,0.0532,0.0074
128.038,38.228,67.81,37.8102,56.818112,0.0971,0.0535,0.0075
127.759,37.896,67.81,37.8102,56.818112,0.0978,0.0539,0.0075
127.486,37.567,67.81,37.8102,56.818112,0.0985,0.0542,0.0076
127.22,37.241,67.81,37.8102,56.818112,0.0992,0.0545,0.0076
126.958,36.918,67.81,37.8102,56.818112,0.1,0.0549,0.0077
126.702,36.598,67.81,37.8102,56.818112,0.1007,0.0552,0.0078
126.452,36.281,67.81,37.8102,56.818112,0.1015,0.0556,0.0078
126.206,35.967,67.81,37.8102,56.818112,0.1022,0.0559,0.0079
125.965,35.656,67.81,37.8102,56.818112,0.103,0.0562,0.0079
125.73,35.348,67.81,37.8102,56.818112,0.1038,0.0566,0.008
125.499,35.043,67.81,37.8102,56.818112,0.1046,0.057,0.0081
125.272,34.741,67.81,37.8102,56.818112,0.1054,0.0573,0.0081
125.05,34.441,67.81,37.8102,56.818112,0.1061,0.0577,0.0082
124.832,34.145,67.81,37.8102,56.818112,0.107,0.0581,0.0082
124.619,33.851,67.81,37.8102,56.818112,0.1078,0.0584,0.0083
124.409,33.56,67.81,37.8102,56.818112,0.1086,0.0588,0.0084
124.204,33.272,67.81,37.8102,56.818112,0.1094,0.0592,0.0084
124.002,32.987,67.81,37.8102,56.818112,0.1102,0.0596,0.0085
123.804,32.705,67.81,37.8102,56.818112,0.1111,0.0599,0.0086
123.61,32.425,67.81,37.8102,56.818112,0.1119,0.0603,0.0086
123.419,32.148,67.81,37.8102,56.818112,0.1128,0.0607,0.0087
123.232,31.873,67.81,37.8102,56.818112,0.1136,0.0611,0.0088
123.048,31.602,67.81,37.8102,56.818112,0.1145,0.0615,0.0088
122.868,31.332,67.81,37.8102,56.818112,0.1154,0.0619,0.0089
122.691,31.066,67.81,37.8102,56.818112,0.1163,0.0623,0.009
122.517,30.802,67.81,37.8102,56.818112,0.1172,0.0627,0.009
122.346,30.541,67.81,37.8102,56.818112,0.1181,0.0632,0.0091
122.177,30.282,67.81,37.8102,56.818112,0.119,0.0636,0.0092
122.012,30.025,67.81,37.8102,56.818112,0.1199,0.064,0.0092
121.85,29.771,67.81,37.8102,56.818112,0.1208,0.0644,0.0093
121.69,29.52,67.81,37.8102,56.818112,0.1217,0.0649,0.0094
121.533,29.271,67.81,37.8102,56.818112,0.1227,0.0653,0.0095
121.379,29.024,67.81,37.8102,56.818112,0.1236,0.0657,0.0095
121.227,28.78,67.81,37.8102,56.818112,0.1246,0.0662,0.0096
121.078,28.538,67.81,37.8102,56.818112,0.1255,0.0666,0.0097
120.932,28.298,67.81,37.8102,56.818112,0.1265,0.0671,0.0098
120.787,28.061,67.81,37.8102,56.818112,0.1275,0.0675,0.0098
120.645,27.825,67.81,37.8102,56.818112,0.1285,0.068,0.0099
120.506,27.592,67.81,37.8102,56.818112,0.1295,0.0684,0.01
120.368,27.362,67.81,37.8102,56.818112,0.1305,0.0689,0.0101
120.233,27.133,67.81,37.8102,56.818112,0.1315,0.0694,0.0101
120.1,26.906,67.81,37.8102,56.818112,0.1325,0.0699,0.0102
119.968,26.682,67.81,37.8102,56.818112,0.1335,0.0703,0.0103
119.839,26.46,67.81,37.8102,56.818112,0.1345,0.0708,0.0104
119.712,26.239,67.81,37.8102,56.818112,0.1356,0.0713,0.0105
119.587,26.021,67.81,37.8102,56.818112,0.1366,0.0718,0.0105
119.464,25.805,67.81,37.8102,56.818112,0.1377,0.0723,0.0106
119.343,25.591,67.81,37.8102,56.818112,0.1387,0.0728,0.0107
119.223,25.378,67.81,37.8102,56.818112,0.1398,0.0733,0.0108
119.105,25.168,67.81,37.8102,56.818112,0.1409,0.0738,0.0109
118.989,24.96,67.81,37.8102,56.818112,0.142,0.0747,0.0109
118.875,24.753,67.81,37.8102,56.818112,0.1431,0.0762,0.011
118.762,24.548,67.81,37.8102,56.818112,0.1442,0.0776,0.0111
118.651,24.346,67.81,37.8102,56.818112,0.1453,0.0791,0.0112
118.542,24.145,67.81,37.8102,56.818112,0.1464,0.0805,0.0113
118.434,23.945,67.81,37.8102,56.818112,0.1476,0.082,0.0114
118.328,23.748,67.81,37.8102,56.818112,0.1487,0.0834,0.0115
118.223,23.552,67.81,37.8102,56.818112,0.1499,0.0849,0.0116
118.12,23.358,67.81,37.8102,56.818112,0.151,0.0864,0.0116
118.018,23.166,67.81,37.8102,56.818112,0.1522,0.0879,0.0117
117.917,22.975,67.81,37.8102,56.818112,0.1534,0.0893,0.0118
117.818,22.786,67.81,37.8102,56.818112,0.1546,0.0908,0.0119
117.721,22.599,67.81,37.8102,56.818112,0.1558,0.0923,0.012
117.624,22.413,67.81,37.8102,56.818112,0.157,0.0938,0.0121
117.529,22.229,67.81,37.8102,56.818112,0.1582,0.0953,0.0122
117.435,22.046,67.81,37.8102,56.818112,0.1595,0.0968,0.0123
117.343,21.865,67.81,37.8102,56.818112,0.1607,0.0984,0.0124
117.252,21.686,67.81,37.8102,56.818112,0.1619,0.0999,0.0125
117.162,21.508,67.81,37.8102,56.818112,0.1632,0.1014,0.0126
117.073,21.331,67.81,37.8102,56.818112,0.1645,0.1029,0.0127
116.985,21.156,67.81,37.8102,56.818112,0.1658,0.1045,0.0128
116.898,20.982,67.81,37.8102,56.818112,0.1671,0.106,0.0129
116.813,20.81,67.81,37.8102,56.818112,0.1684,0.1075,0.013
116.728,20.639,67.81,37.8102,56.818112,0.1697,0.1091,0.0131
116.645,20.47,67.81,37.8102,56.818112,0.171,0.1106,0.0132
116.563,20.302,67.81,37.8102,56.818112,0.1724,0.1122,0.0133
116.482,20.135,67.81,37.8102,56.818112,0.1737,0.1137,0.0134
116.401,19.97,67.81,37.8102,56.818112,0.1751,0.1153,0.0135
116.322,19.806,67.81,37.8102,56.818112,0.1764,0.1168,0.0136
116.244,19.643,67.81,37.8102,56.818112,0.1778,0.1184,0.0137
116.167,19.482,67.81,37.8102,56.818112,0.1792,0.12,0.0138
116.09,19.322,67.81,37.8102,56.818112,0.1806,0.1215,0.0139
116.015,19.163,67.81,37.8102,56.818112,0.1821,0.1231,0.014
115.941,19.005,67.81,37.8102,56.818112,0.1835,0.1247,0.0142
115.867,18.849,67.81,37.8102,56.818112,0.1849,0.1262,0.0143
115.794,18.694,67.81,37.8102,56.818112,0.1864,0.1278,0.0144
115.722,18.54,67.81,37.8102,56.818112,0.1879,0.1294,0.0145
115.652,18.387,67.81,37.8102,56.818112,0.1894,0.131,0.0146
115.581,18.235,67.81,37.8102,56.818112,0.1909,0.1326,0.0147
115.512,18.085,67.81,37.8102,56.818112,0.1924,0.1342,0.0148
115.444,17.936,67.81,37.8102,56.818112,0.1939,0.1357,0.015
115.376,17.787,67.81,37.8102,56.818112,0.1954,0.1373,0.0151
115.309,17.64,67.81,37.8102,56.818112,0.197,0.1389,0.0152
115.243,17.494,67.81,37.8102,56.818112,0.1986,0.1405,0.0153
115.178,17.349,67.81,37.8102,56.818112,0.2001,0.1421,0.0154
115.113,17.205,67.81,37.8102,56.818112,0.2017,0.1438,0.0156
115.049,17.062,67.81,37.8102,56.818112,0.2034,0.1454,0.0157
114.986,16.921,67.81,37.8102,56.818112,0.205,0.147,0.0158
114.923,16.78,67.81,37.8102,56.818112,0.2066,0.1486,0.016
114.862,16.64,67.81,37.8102,56.818112,0.2083,0.1502,0.0161
114.8,16.501,67.81,37.8102,56.818112,0.21,0.1518,0.0162
114.74,16.363,67.81,37.8102,56.818112,0.2117,0.1535,0.0163
114.68,16.227,67.81,37.8102,56.818112,0.2134,0.1551,0.0165
114.621,16.091,67.81,37.8102,56.818112,0.2151,0.1567,0.0166
114.563,15.956,67.81,37.8102,56.818112,0.2168,0.1584,0.0167
114.505,15.822,67.81,37.8102,56.818112,0.2186,0.16,0.0169
114.448,15.689,67.81,37.8102,56.818112,0.2204,0.1617,0.017
114.391,15.557,67.81,37.8102,56.818112,0.2221,0.1633,0.0172
114.335,15.425,67.81,37.8102,56.818112,0.224,0.165,0.0173
114.28,15.295,67.81,37.8102,56.818112,0.2258,0.1667,0.0174
114.225,15.166,67.81,37.8102,56.818112,0.2276,0.1683,0.0176
114.171,15.037,67.81,37.8102,56.818112,0.2295,0.17,0.0177
114.117,14.909,67.81,37.8102,56.818112,0.2314,0.1717,0.0179
114.064,14.782,67.81,37.8102,56.818112,0.2333,0.1734,0.018
114.011,14.656,67.81,37.8102,56.818112,0.2352,0.175,0.0182
113.959,14.531,67.81,37.8102,56.818112,0.2371,0.1767,0.0183
113.908,14.407,67.81,37.8102,56.818112,0.2391,0.1784,0.0185
113.857,14.283,67.81,37.8102,56.818112,0.2411,0.1802,0.0186
113.807,14.16,67.81,37.8102,56.818112,0.2431,0.1819,0.0188
113.757,14.038,67.81,37.8102,56.818112,0.2451,0.1836,0.0189
113.707,13.917,67.81,37.8102,56.818112,0.2472,0.1853,0.0191
113.658,13.797,67.81,37.8102,56.818112,0.2492,0.1871,0.0193
113.61,13.677,67.81,37.8102,56.818112,0.2513,0.1888,0.0194
113.562,13.558,67.81,37.8102,56.818112,0.2534,0.1905,0.0196
113.514,13.44,67.81,37.8102,56.818112,0.2556,0.1923,0.0197
113.467,13.323,67.81,37.8102,56.818112,0.2577,0.1941,0.0199
113.421,13.206,67.81,37.8102,56.818112,0.2599,0.1958,0.0201
113.375,13.09,67.81,37.8102,56.818112,0.2621,0.1976,0.0203
113.329,12.975,67.81,37.8102,56.818112,0.2644,0.1994,0.0204
113.284,12.86,67.81,37.8102,56.818112,0.2666,0.2012,0.0206
113.239,12.746,67.81,37.8102,56.818112,0.2689,0.203,0.0208
113.195,12.633,67.81,37.8102,56.818112,0.2712,0.2049,0.021
113.151,12.52,67.81,37.8102,56.818112,0.2736,0.2067,0.0211
113.107,12.408,67.81,37.8102,56.818112,0.2759,0.2085,0.0213
113.064,12.297,67.81,37.8102,56.818112,0.2783,0.2104,0.0215
113.022,12.187,67.81,37.8102,56.818112,0.2807,0.2123,0.0217
112.979,12.077,67.81,37.8102,56.818112,0.2832,0.2141,0.0219
112.938,11.968,67.81,37.8102,56.818112,0.2856,0.216,0.0221
112.896,11.859,67.81,37.8102,56.818112,0.2881,0.2179,0.0223
112.855,11.751,67.81,37.8102,56.818112,0.2907,0.2199,0.0225
112.814,11.644,67.81,37.8102,56.818112,0.2932,0.2218,0.0227
112.774,11.537,67.81,37.8102,56.818112,0.2958,0.2237,0.0229
112.734,11.431,67.81,37.8102,56.818112,0.2985,0.2257,0.0231
112.694,11.325,67.81,37.8102,56.818112,0.3011,0.2277,0.0233
112.655,11.22,67.81,37.8102,56.818112,0.3038,0.2296,0.0235
112.616,11.116,67.81,37.8102,56.818112,0.3066,0.2317,0.0237
112.578,11.012,67.81,37.8102,56.818112,0.3093,0.2337,0.0239
112.539,10.909,67.81,37.8102,56.818112,0.3121,0.2357,0.0241
112.502,10.806,67.81,37.8102,56.818112,0.3149,0.2378,0.0244
112.464,10.704,67.81,37.8102,56.818112,0.3178,0.2398,0.0246
112.427,10.603,67.81,37.8102,56.818112,0.3207,0.2419,0.0248
112.39,10.502,67.81,37.8102,56.818112,0.3237,0.244,0.025
112.353,10.401,67.81,37.8102,56.818112,0.3266,0.2462,0.0253
112.317,10.301,67.81,37.8102,56.818112,0.3297,0.2483,0.0255
112.281,10.202,67.81,37.8102,56.818112,0.3327,0.2505,0.0257
112.246,10.103,67.81,37.8102,56.818112,0.3358,0.2527,0.026
112.21,10.004,67.81,37.8102,56.818112,0.339,0.2549,0.0262
112.175,9.907,67.81,37.8102,56.818112,0.3422,0.2571,0.0265
112.141,9.809,67.81,37.8102,56.818112,0.3454,0.2594,0.0267
112.106,9.712,67.81,37.8102,56.818112,0.3487,0.2616,0.027
112.072,9.616,67.81,37.8102,56.818112,0.352,0.264,0.0272
112.039,9.52,67.81,37.8102,56.818112,0.3553,0.2663,0.0275
112.005,9.425,67.81,37.8102,56.818112,0.3588,0.2686,0.0278
111.972,9.33,67.81,37.8102,56.818112,0.3622,0.271,0.028
111.939,9.236,67.81,37.8102,56.818112,0.3657,0.2734,0.0283
111.906,9.142,67.81,37.8102,56.818112,0.3693,0.2759,0.0286
111.874,9.048,67.81,37.8102,56.818112,0.3729,0.2784,0.0289
111.842,8.955,67.81,37.8102,56.818112,0.3766,0.2809,0.0292
111.81,8.863,67.81,37.8102,56.818112,0.3803,0.2834,0.0294
111.778,8.771,67.81,37.8102,56.818112,0.3841,0.286,0.0297
111.747,8.679,67.81,37.8102,56.818112,0.3879,0.2886,0.03
111.716,8.588,67.81,37.8102,56.818112,0.3918,0.2912,0.0303
111.685,8.497,67.81,37.8102,56.818112,0.3957,0.2939,0.0306
111.654,8.407,67.81,37.8102,56.818112,0.3997,0.2966,0.031
111.624,8.317,67.81,37.8102,56.818112,0.4038,0.2993,0.0313
111.594,8.227,67.81,37.8102,56.818112,0.4079,0.3021,0.0316
111.564,8.138,67.81,37.8102,56.818112,0.4121,0.3049,0.0319
111.535,8.049,67.81,37.8102,56.818112,0.4164,0.3078,0.0323
111.505,7.961,67.81,37.8102,56.818112,0.4207,0.3107,0.0326
111.476,7.873,67.81,37.8102,56.818112,0.4251,0.3136,0.0329
111.447,7.786,67.81,37.8102,56.818112,0.4296,0.3166,0.0333
111.419,7.699,67.81,37.8102,56.818112,0.4342,0.3197,0.0336
111.39,7.612,67.81,37.8102,56.818112,0.4388,0.3227,0.034
111.362,7.526,67.81,37.8102,56.818112,0.4435,0.3259,0.0344
111.334,7.44,67.81,37.8102,56.818112,0.4482,0.3291,0.0347
111.306,7.355,67.81,37.8102,56.818112,0.4531,0.3323,0.0351
