Azimuth (deg),Elevation (deg),EIRP (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),Rain Loss (dB),CloudsFog Loss (dB)
266.102,27.72,81.435,51.435,70.442936,2.5192,3.3472,0.188
265.962,27.954,81.435,51.435,70.442936,2.4999,3.3254,0.1865
265.819,28.19,81.435,51.435,70.442936,2.4807,3.3037,0.1851
265.674,28.427,81.435,51.435,70.442936,2.4618,3.2822,0.1837
265.527,28.668,81.435,51.435,70.442936,2.4429,3.261,0.1823
265.377,28.91,81.435,51.435,70.442936,2.4242,3.2399,0.1809
265.225,29.155,81.435,51.435,70.442936,2.4057,3.219,0.1795
265.07,29.402,81.435,51.435,70.442936,2.3873,3.1982,0.1781
264.912,29.652,81.435,51.435,70.442936,2.3691,3.1777,0.1768
264.752,29.904,81.435,51.435,70.442936,2.351,3.1573,0.1754
264.588,30.158,81.435,51.435,70.442936,2.3331,3.1371,0.1741
264.422,30.415,81.435,51.435,70.442936,2.3153,3.1171,0.1728
264.254,30.674,81.435,51.435,70.442936,2.2977,3.0973,0.1714
264.082,30.936,81.435,51.435,70.442936,2.2802,3.0776,0.1701
263.907,31.201,81.435,51.435,70.442936,2.2628,3.0582,0.1688
263.728,31.468,81.435,51.435,70.442936,2.2456,3.0389,0.1676
263.547,31.737,81.435,51.435,70.442936,2.2285,3.0197,0.1663
263.362,32.009,81.435,51.435,70.442936,2.2116,3.0008,0.165
263.174,32.284,81.435,51.435,70.442936,2.1948,2.982,0.1638
262.982,32.562,81.435,51.435,70.442936,2.1782,2.9634,0.1625
262.787,32.842,81.435,51.435,70.442936,2.1617,2.945,0.1613
262.588,33.125,81.435,51.435,70.442936,2.1454,2.9267,0.1601
262.385,33.411,81.435,51.435,70.442936,2.1291,2.9086,0.1589
262.179,33.7,81.435,51.435,70.442936,2.1131,2.8907,0.1577
261.968,33.991,81.435,51.435,70.442936,2.0971,2.873,0.1565
261.753,34.285,81.435,51.435,70.442936,2.0814,2.8554,0.1553
261.534,34.582,81.435,51.435,70.442936,2.0657,2.838,0.1542
261.311,34.882,81.435,51.435,70.442936,2.0502,2.8207,0.153
261.083,35.185,81.435,51.435,70.442936,2.0348,2.8037,0.1519
260.851,35.491,81.435,51.435,70.442936,2.0196,2.7868,0.1507
260.613,35.799,81.435,51.435,70.442936,2.0045,2.77,0.1496
260.371,36.111,81.435,51.435,70.442936,1.9896,2.7535,0.1485
260.124,36.425,81.435,51.435,70.442936,1.9748,2.7371,0.1474
259.872,36.743,81.435,51.435,70.442936,1.9601,2.7208,0.1463
259.614,37.063,81.435,51.435,70.442936,1.9456,2.7048,0.1452
259.351,37.387,81.435,51.435,70.442936,1.9312,2.6889,0.1441
259.083,37.713,81.435,51.435,70.442936,1.917,2.6732,0.1431
258.808,38.043,81.435,51.435,70.442936,1.9029,2.6576,0.142
258.528,38.375,81.435,51.435,70.442936,1.8889,2.6423,0.141
258.241,38.711,81.435,51.435,70.442936,1.8751,2.627,0.1399
257.948,39.049,81.435,51.435,70.442936,1.8614,2.612,0.1389
257.649,39.391,81.435,51.435,70.442936,1.8479,2.5971,0.1379
257.342,39.735,81.435,51.435,70.442936,1.8345,2.5824,0.1369
257.029,40.083,81.435,51.435,70.442936,1.8213,2.5679,0.1359
256.709,40.434,81.435,51.435,70.442936,1.8082,2.5535,0.135
256.381,40.787,81.435,51.435,70.442936,1.7952,2.5393,0.134
256.046,41.144,81.435,51.435,70.442936,1.7824,2.5253,0.133
255.702,41.503,81.435,51.435,70.442936,1.7698,2.5115,0.1321
255.351,41.865,81.435,51.435,70.442936,1.7573,2.4978,0.1312
254.991,42.231,81.435,51.435,70.442936,1.7449,2.4843,0.1302
254.622,42.599,81.435,51.435,70.442936,1.7327,2.471,0.1293
254.245,42.97,81.435,51.435,70.442936,1.7206,2.4578,0.1284
253.858,43.343,81.435,51.435,70.442936,1.7087,2.4448,0.1275
253.461,43.72,81.435,51.435,70.442936,1.6969,2.432,0.1267
253.055,44.099,81.435,51.435,70.442936,1.6853,2.4194,0.1258
252.639,44.481,81.435,51.435,70.442936,1.6739,2.407,0.1249
252.211,44.865,81.435,51.435,70.442936,1.6626,2.3947,0.1241
251.773,45.252,81.435,51.435,70.442936,1.6514,2.3826,0.1233
251.324,45.641,81.435,51.435,70.442936,1.6404,2.3707,0.1224
250.863,46.032,81.435,51.435,70.442936,1.6296,2.359,0.1216
250.39,46.426,81.435,51.435,70.442936,1.6189,2.3474,0.1208
249.905,46.821,81.435,51.435,70.442936,1.6084,2.3361,0.1201
249.406,47.219,81.435,51.435,70.442936,1.598,2.3249,0.1193
248.894,47.618,81.435,51.435,70.442936,1.5878,2.3139,0.1185
248.369,48.02,81.435,51.435,70.442936,1.5778,2.3031,0.1178
247.829,48.422,81.435,51.435,70.442936,1.5679,2.2925,0.117
247.274,48.827,81.435,51.435,70.442936,1.5582,2.282,0.1163
246.704,49.232,81.435,51.435,70.442936,1.5486,2.2718,0.1156
246.119,49.639,81.435,51.435,70.442936,1.5393,2.2617,0.1149
245.517,50.046,81.435,51.435,70.442936,1.5301,2.2519,0.1142
244.898,50.454,81.435,51.435,70.442936,1.521,2.2422,0.1135
244.261,50.863,81.435,51.435,70.442936,1.5122,2.2327,0.1129
243.607,51.271,81.435,51.435,70.442936,1.5035,2.2234,0.1122
242.934,51.68,81.435,51.435,70.442936,1.495,2.2143,0.1116
242.242,52.089,81.435,51.435,70.442936,1.4866,2.2054,0.111
241.53,52.497,81.435,51.435,70.442936,1.4785,2.1967,0.1104
240.797,52.904,81.435,51.435,70.442936,1.4705,2.1883,0.1098
240.044,53.31,81.435,51.435,70.442936,1.4627,2.18,0.1092
239.268,53.714,81.435,51.435,70.442936,1.4551,2.1719,0.1086
238.471,54.117,81.435,51.435,70.442936,1.4476,2.164,0.1081
237.65,54.517,81.435,51.435,70.442936,1.4404,2.1563,0.1075
236.805,54.915,81.435,51.435,70.442936,1.4333,2.1488,0.107
235.936,55.31,81.435,51.435,70.442936,1.4265,2.1415,0.1065
235.042,55.701,81.435,51.435,70.442936,1.4198,2.1345,0.106
234.122,56.089,81.435,51.435,70.442936,1.4133,2.1276,0.1055
233.176,56.472,81.435,51.435,70.442936,1.407,2.121,0.105
232.203,56.85,81.435,51.435,70.442936,1.4009,2.1145,0.1046
231.202,57.224,81.435,51.435,70.442936,1.395,2.1083,0.1042
230.173,57.591,81.435,51.435,70.442936,1.3892,2.1023,0.1037
229.116,57.952,81.435,51.435,70.442936,1.3837,2.0965,0.1033
228.03,58.307,81.435,51.435,70.442936,1.3784,2.0909,0.1029
226.914,58.653,81.435,51.435,70.442936,1.3733,2.0855,0.1025
225.769,58.992,81.435,51.435,70.442936,1.3684,2.0804,0.1022
224.593,59.322,81.435,51.435,70.442936,1.3637,2.0755,0.1018
223.388,59.643,81.435,51.435,70.442936,1.3592,2.0707,0.1015
222.152,59.954,81.435,51.435,70.442936,1.3549,2.0663,0.1012
220.887,60.254,81.435,51.435,70.442936,1.3508,2.062,0.1009
219.591,60.544,81.435,51.435,70.442936,1.3469,2.0579,0.1006
218.265,60.821,81.435,51.435,70.442936,1.3433,2.0541,0.1003
216.911,61.086,81.435,51.435,70.442936,1.3398,2.0505,0.1
215.527,61.338,81.435,51.435,70.442936,1.3366,2.0471,0.0998
214.116,61.577,81.435,51.435,70.442936,1.3335,2.044,0.0996
212.678,61.801,81.435,51.435,70.442936,1.3307,2.041,0.0994
211.214,62.01,81.435,51.435,70.442936,1.3281,2.0383,0.0992
209.726,62.204,81.435,51.435,70.442936,1.3257,2.0359,0.099
208.214,62.382,81.435,51.435,70.442936,1.3236,2.0336,0.0988
206.68,62.543,81.435,51.435,70.442936,1.3216,2.0316,0.0987
205.127,62.687,81.435,51.435,70.442936,1.3199,2.0298,0.0986
203.556,62.814,81.435,51.435,70.442936,1.3184,2.0282,0.0985
201.97,62.923,81.435,51.435,70.442936,1.3171,2.0269,0.0984
200.369,63.014,81.435,51.435,70.442936,1.316,2.0258,0.0983
198.758,63.086,81.435,51.435,70.442936,1.3151,2.0249,0.0982
197.138,63.14,81.435,51.435,70.442936,1.3145,2.0242,0.0982
195.512,63.174,81.435,51.435,70.442936,1.3141,2.0238,0.0981
193.882,63.19,81.435,51.435,70.442936,1.3139,2.0236,0.0981
192.252,63.187,81.435,51.435,70.442936,1.3139,2.0237,0.0981
190.623,63.164,81.435,51.435,70.442936,1.3142,2.0239,0.0981
188.999,63.123,81.435,51.435,70.442936,1.3146,2.0244,0.0982
187.381,63.063,81.435,51.435,70.442936,1.3153,2.0252,0.0982
185.773,62.984,81.435,51.435,70.442936,1.3162,2.0261,0.0983
184.177,62.887,81.435,51.435,70.442936,1.3174,2.0273,0.0984
182.595,62.772,81.435,51.435,70.442936,1.3187,2.0287,0.0985
181.03,62.639,81.435,51.435,70.442936,1.3203,2.0304,0.0986
179.483,62.489,81.435,51.435,70.442936,1.322,2.0323,0.0987
177.956,62.322,81.435,51.435,70.442936,1.324,2.0344,0.0989
176.452,62.139,81.435,51.435,70.442936,1.3263,2.0367,0.0991
174.971,61.939,81.435,51.435,70.442936,1.3287,2.0392,0.0992
173.515,61.725,81.435,51.435,70.442936,1.3313,2.042,0.0994
172.086,61.496,81.435,51.435,70.442936,1.3342,2.045,0.0997
170.683,61.252,81.435,51.435,70.442936,1.3373,2.0483,0.0999
169.309,60.995,81.435,51.435,70.442936,1.3406,2.0517,0.1001
167.964,60.726,81.435,51.435,70.442936,1.3441,2.0554,0.1004
166.648,60.444,81.435,51.435,70.442936,1.3478,2.0593,0.1007
165.362,60.15,81.435,51.435,70.442936,1.3517,2.0635,0.101
164.106,59.846,81.435,51.435,70.442936,1.3558,2.0678,0.1013
162.88,59.531,81.435,51.435,70.442936,1.3602,2.0724,0.1016
161.684,59.207,81.435,51.435,70.442936,1.3647,2.0772,0.1019
160.518,58.873,81.435,51.435,70.442936,1.3695,2.0822,0.1023
159.383,58.532,81.435,51.435,70.442936,1.3744,2.0874,0.1027
158.276,58.182,81.435,51.435,70.442936,1.3796,2.0929,0.1031
157.2,57.825,81.435,51.435,70.442936,1.385,2.0985,0.1035
156.152,57.461,81.435,51.435,70.442936,1.3905,2.1044,0.1039
155.132,57.091,81.435,51.435,70.442936,1.3963,2.1105,0.1043
154.14,56.715,81.435,51.435,70.442936,1.4022,2.1168,0.1048
153.176,56.335,81.435,51.435,70.442936,1.4084,2.1233,0.1052
152.238,55.95,81.435,51.435,70.442936,1.4147,2.1301,0.1057
151.327,55.56,81.435,51.435,70.442936,1.4213,2.137,0.1062
150.441,55.167,81.435,51.435,70.442936,1.428,2.1442,0.1067
149.579,54.77,81.435,51.435,70.442936,1.4349,2.1515,0.1072
148.742,54.371,81.435,51.435,70.442936,1.442,2.1591,0.1077
147.929,53.969,81.435,51.435,70.442936,1.4493,2.1668,0.1083
147.138,53.566,81.435,51.435,70.442936,1.4568,2.1748,0.1088
146.37,53.16,81.435,51.435,70.442936,1.4644,2.183,0.1094
145.623,52.753,81.435,51.435,70.442936,1.4723,2.1914,0.11
144.897,52.345,81.435,51.435,70.442936,1.4803,2.2,0.1106
144.192,51.937,81.435,51.435,70.442936,1.4885,2.2087,0.1112
143.506,51.527,81.435,51.435,70.442936,1.4969,2.2177,0.1118
142.839,51.118,81.435,51.435,70.442936,1.5054,2.2269,0.1125
142.19,50.709,81.435,51.435,70.442936,1.5141,2.2363,0.1131
141.56,50.3,81.435,51.435,70.442936,1.523,2.2458,0.1138
140.946,49.891,81.435,51.435,70.442936,1.5321,2.2556,0.1145
140.35,49.484,81.435,51.435,70.442936,1.5414,2.2655,0.1152
139.769,49.077,81.435,51.435,70.442936,1.5508,2.2757,0.1159
139.204,48.671,81.435,51.435,70.442936,1.5604,2.286,0.1166
138.654,48.267,81.435,51.435,70.442936,1.5701,2.2965,0.1173
138.119,47.864,81.435,51.435,70.442936,1.58,2.3073,0.1181
137.598,47.463,81.435,51.435,70.442936,1.5901,2.3182,0.1188
137.09,47.063,81.435,51.435,70.442936,1.6003,2.3292,0.1196
136.596,46.666,81.435,51.435,70.442936,1.6107,2.3405,0.1204
136.114,46.27,81.435,51.435,70.442936,1.6213,2.352,0.1212
135.645,45.877,81.435,51.435,70.442936,1.632,2.3636,0.122
135.188,45.485,81.435,51.435,70.442936,1.6429,2.3754,0.1228
134.742,45.097,81.435,51.435,70.442936,1.6539,2.3874,0.1236
134.308,44.71,81.435,51.435,70.442936,1.6651,2.3996,0.1244
133.884,44.326,81.435,51.435,70.442936,1.6764,2.412,0.1253
133.471,43.945,81.435,51.435,70.442936,1.6879,2.4245,0.1261
133.068,43.566,81.435,51.435,70.442936,1.6996,2.4372,0.127
132.674,43.19,81.435,51.435,70.442936,1.7114,2.4501,0.1279
132.29,42.816,81.435,51.435,70.442936,1.7233,2.4632,0.1288
131.916,42.446,81.435,51.435,70.442936,1.7354,2.4765,0.1297
131.55,42.078,81.435,51.435,70.442936,1.7477,2.4899,0.1306
131.193,41.713,81.435,51.435,70.442936,1.7601,2.5035,0.1315
130.844,41.351,81.435,51.435,70.442936,1.7726,2.5173,0.1325
130.503,40.992,81.435,51.435,70.442936,1.7853,2.5312,0.1334
130.17,40.636,81.435,51.435,70.442936,1.7981,2.5454,0.1344
129.844,40.283,81.435,51.435,70.442936,1.8111,2.5596,0.1354
129.526,39.933,81.435,51.435,70.442936,1.8243,2.5741,0.1364
129.215,39.586,81.435,51.435,70.442936,1.8375,2.5888,0.1373
128.911,39.242,81.435,51.435,70.442936,1.8509,2.6036,0.1384
128.613,38.901,81.435,51.435,70.442936,1.8645,2.6185,0.1394
128.322,38.563,81.435,51.435,70.442936,1.8782,2.6337,0.1404
128.038,38.228,81.435,51.435,70.442936,1.892,2.649,0.1414
127.759,37.896,81.435,51.435,70.442936,1.906,2.6645,0.1425
127.486,37.567,81.435,51.435,70.442936,1.9202,2.6802,0.1435
127.22,37.241,81.435,51.435,70.442936,1.9344,2.696,0.1446
126.958,36.918,81.435,51.435,70.442936,1.9488,2.712,0.1457
126.702,36.598,81.435,51.435,70.442936,1.9634,2.7282,0.1468
126.452,36.281,81.435,51.435,70.442936,1.9781,2.7445,0.1479
126.206,35.967,81.435,51.435,70.442936,1.9929,2.7611,0.149
125.965,35.656,81.435,51.435,70.442936,2.0079,2.7777,0.1501
125.73,35.348,81.435,51.435,70.442936,2.023,2.7946,0.1512
125.499,35.043,81.435,51.435,70.442936,2.0383,2.8116,0.1524
125.272,34.741,81.435,51.435,70.442936,2.0537,2.8288,0.1535
125.05,34.441,81.435,51.435,70.442936,2.0692,2.8462,0.1547
124.832,34.145,81.435,51.435,70.442936,2.0849,2.8637,0.1559
124.619,33.851,81.435,51.435,70.442936,2.1007,2.8814,0.1571
124.409,33.56,81.435,51.435,70.442936,2.1167,2.8993,0.1583
124.204,33.272,81.435,51.435,70.442936,2.1328,2.9174,0.1595
124.002,32.987,81.435,51.435,70.442936,2.149,2.9356,0.1607
123.804,32.705,81.435,51.435,70.442936,2.1654,2.954,0.1619
123.61,32.425,81.435,51.435,70.442936,2.1819,2.9726,0.1631
123.419,32.148,81.435,51.435,70.442936,2.1986,2.9913,0.1644
123.232,31.873,81.435,51.435,70.442936,2.2154,3.0102,0.1657
123.048,31.602,81.435,51.435,70.442936,2.2323,3.0293,0.1669
122.868,31.332,81.435,51.435,70.442936,2.2494,3.0486,0.1682
122.691,31.066,81.435,51.435,70.442936,2.2667,3.068,0.1695
122.517,30.802,81.435,51.435,70.442936,2.2841,3.0877,0.1708
122.346,30.541,81.435,51.435,70.442936,2.3016,3.1075,0.1721
122.177,30.282,81.435,51.435,70.442936,2.3193,3.1275,0.1734
122.012,30.025,81.435,51.435,70.442936,2.3371,3.1476,0.1748
121.85,29.771,81.435,51.435,70.442936,2.3551,3.168,0.1761
121.69,29.52,81.435,51.435,70.442936,2.3732,3.1885,0.1775
121.533,29.271,81.435,51.435,70.442936,2.3914,3.2092,0.1788
121.379,29.024,81.435,51.435,70.442936,2.4099,3.2301,0.1802
121.227,28.78,81.435,51.435,70.442936,2.4284,3.2512,0.1816
121.078,28.538,81.435,51.435,70.442936,2.4471,3.2724,0.183
120.932,28.298,81.435,51.435,70.442936,2.466,3.2939,0.1844
120.787,28.061,81.435,51.435,70.442936,2.485,3.3155,0.1859
120.645,27.825,81.435,51.435,70.442936,2.5042,3.3374,0.1873
120.506,27.592,81.435,51.435,70.442936,2.5235,3.3594,0.1888
120.368,27.362,81.435,51.435,70.442936,2.543,3.3816,0.1902
120.233,27.133,81.435,51.435,70.442936,2.5626,3.404,0.1917
120.1,26.906,81.435,51.435,70.442936,2.5824,3.4266,0.1932
119.968,26.682,81.435,51.435,70.442936,2.6024,3.4494,0.1947
119.839,26.46,81.435,51.435,70.442936,2.6225,3.4724,0.1962
119.712,26.239,81.435,51.435,70.442936,2.6428,3.4956,0.1977
119.587,26.021,81.435,51.435,70.442936,2.6632,3.519,0.1992
119.464,25.805,81.435,51.435,70.442936,2.6838,3.5427,0.2008
119.343,25.591,81.435,51.435,70.442936,2.7046,3.5665,0.2023
119.223,25.378,81.435,51.435,70.442936,2.7255,3.5905,0.2039
119.105,25.168,81.435,51.435,70.442936,2.7466,3.6147,0.2055
118.989,24.96,81.435,51.435,70.442936,2.7679,3.6602,0.2071
118.875,24.753,81.435,51.435,70.442936,2.7893,3.7296,0.2087
118.762,24.548,81.435,51.435,70.442936,2.8109,3.7992,0.2103
118.651,24.346,81.435,51.435,70.442936,2.8327,3.8692,0.2119
118.542,24.145,81.435,51.435,70.442936,2.8547,3.9395,0.2136
118.434,23.945,81.435,51.435,70.442936,2.8768,4.0101,0.2153
118.328,23.748,81.435,51.435,70.442936,2.8992,4.0809,0.2169
118.223,23.552,81.435,51.435,70.442936,2.9217,4.152,0.2186
118.12,23.358,81.435,51.435,70.442936,2.9443,4.2234,0.2203
118.018,23.166,81.435,51.435,70.442936,2.9672,4.295,0.222
117.917,22.975,81.435,51.435,70.442936,2.9903,4.3668,0.2238
117.818,22.786,81.435,51.435,70.442936,3.0135,4.4389,0.2255
117.721,22.599,81.435,51.435,70.442936,3.0369,4.5112,0.2273
117.624,22.413,81.435,51.435,70.442936,3.0606,4.5837,0.229
117.529,22.229,81.435,51.435,70.442936,3.0844,4.6563,0.2308
117.435,22.046,81.435,51.435,70.442936,3.1084,4.7292,0.2326
117.343,21.865,81.435,51.435,70.442936,3.1326,4.8022,0.2344
117.252,21.686,81.435,51.435,70.442936,3.157,4.8755,0.2363
117.162,21.508,81.435,51.435,70.442936,3.1816,4.9489,0.2381
117.073,21.331,81.435,51.435,70.442936,3.2064,5.0224,0.24
116.985,21.156,81.435,51.435,70.442936,3.2315,5.0961,0.2419
116.898,20.982,81.435,51.435,70.442936,3.2567,5.17,0.2438
116.813,20.81,81.435,51.435,70.442936,3.2822,5.244,0.2457
116.728,20.639,81.435,51.435,70.442936,3.3078,5.3181,0.2476
116.645,20.47,81.435,51.435,70.442936,3.3337,5.3924,0.2495
116.563,20.302,81.435,51.435,70.442936,3.3598,5.4668,0.2515
116.482,20.135,81.435,51.435,70.442936,3.3861,5.5413,0.2535
116.401,19.97,81.435,51.435,70.442936,3.4127,5.6159,0.2555
116.322,19.806,81.435,51.435,70.442936,3.4395,5.6907,0.2575
116.244,19.643,81.435,51.435,70.442936,3.4665,5.7656,0.2595
116.167,19.482,81.435,51.435,70.442936,3.4937,5.8406,0.2616
116.09,19.322,81.435,51.435,70.442936,3.5212,5.9157,0.2636
116.015,19.163,81.435,51.435,70.442936,3.5489,5.9909,0.2657
115.941,19.005,81.435,51.435,70.442936,3.5769,6.0662,0.2678
115.867,18.849,81.435,51.435,70.442936,3.6051,6.1417,0.2699
115.794,18.694,81.435,51.435,70.442936,3.6336,6.2172,0.2721
115.722,18.54,81.435,51.435,70.442936,3.6623,6.2928,0.2742
115.652,18.387,81.435,51.435,70.442936,3.6913,6.3686,0.2764
115.581,18.235,81.435,51.435,70.442936,3.7205,6.4444,0.2786
115.512,18.085,81.435,51.435,70.442936,3.75,6.5204,0.2808
115.444,17.936,81.435,51.435,70.442936,3.7798,6.5965,0.2831
115.376,17.787,81.435,51.435,70.442936,3.8098,6.6726,0.2853
115.309,17.64,81.435,51.435,70.442936,3.8401,6.7489,0.2876
115.243,17.494,81.435,51.435,70.442936,3.8707,6.8253,0.2899
115.178,17.349,81.435,51.435,70.442936,3.9016,6.9018,0.2922
115.113,17.205,81.435,51.435,70.442936,3.9327,6.9785,0.2945
115.049,17.062,81.435,51.435,70.442936,3.9642,7.0552,0.2969
114.986,16.921,81.435,51.435,70.442936,3.9959,7.1321,0.2993
114.923,16.78,81.435,51.435,70.442936,4.0279,7.2091,0.3017
114.862,16.64,81.435,51.435,70.442936,4.0603,7.2862,0.3041
114.8,16.501,81.435,51.435,70.442936,4.0929,7.3635,0.3066
114.74,16.363,81.435,51.435,70.442936,4.1259,7.4409,0.3091
114.68,16.227,81.435,51.435,70.442936,4.1592,7.5184,0.3116
114.621,16.091,81.435,51.435,70.442936,4.1928,7.5862,0.3141
114.563,15.956,81.435,51.435,70.442936,4.2267,7.6497,0.3167
114.505,15.822,81.435,51.435,70.442936,4.261,7.713,0.3192
114.448,15.689,81.435,51.435,70.442936,4.2956,7.7762,0.3218
114.391,15.557,81.435,51.435,70.442936,4.3305,7.8392,0.3245
114.335,15.425,81.435,51.435,70.442936,4.3658,7.902,0.3271
114.28,15.295,81.435,51.435,70.442936,4.4014,7.9648,0.3298
114.225,15.166,81.435,51.435,70.442936,4.4374,8.0274,0.3325
114.171,15.037,81.435,51.435,70.442936,4.4738,8.0898,0.3352
114.117,14.909,81.435,51.435,70.442936,4.5105,8.1522,0.338
114.064,14.782,81.435,51.435,70.442936,4.5476,8.2144,0.3408
114.011,14.656,81.435,51.435,70.442936,4.5851,8.2765,0.3436
113.959,14.531,81.435,51.435,70.442936,4.6229,8.3384,0.3465
113.908,14.407,81.435,51.435,70.442936,4.6612,8.4003,0.3494
113.857,14.283,81.435,51.435,70.442936,4.6999,8.4621,0.3523
113.807,14.16,81.435,51.435,70.442936,4.7389,8.5238,0.3552
113.757,14.038,81.435,51.435,70.442936,4.7784,8.5853,0.3582
113.707,13.917,81.435,51.435,70.442936,4.8183,8.6468,0.3612
113.658,13.797,81.435,51.435,70.442936,4.8586,8.7083,0.3642
113.61,13.677,81.435,51.435,70.442936,4.8994,8.7696,0.3673
113.562,13.558,81.435,51.435,70.442936,4.9406,8.8309,0.3704
113.514,13.44,81.435,51.435,70.442936,4.9823,8.8921,0.3735
113.467,13.323,81.435,51.435,70.442936,5.0244,8.9533,0.3767
113.421,13.206,81.435,51.435,70.442936,5.0669,9.0144,0.3799
113.375,13.09,81.435,51.435,70.442936,5.11,9.0755,0.3831
113.329,12.975,81.435,51.435,70.442936,5.1535,9.1366,0.3864
113.284,12.86,81.435,51.435,70.442936,5.1975,9.1976,0.3897
113.239,12.746,81.435,51.435,70.442936,5.242,9.2586,0.3931
113.195,12.633,81.435,51.435,70.442936,5.2871,9.3197,0.3965
113.151,12.52,81.435,51.435,70.442936,5.3326,9.3807,0.3999
113.107,12.408,81.435,51.435,70.442936,5.3787,9.4417,0.4034
113.064,12.297,81.435,51.435,70.442936,5.4253,9.5028,0.4069
113.022,12.187,81.435,51.435,70.442936,5.4724,9.5639,0.4105
112.979,12.077,81.435,51.435,70.442936,5.5201,9.625,0.4141
112.938,11.968,81.435,51.435,70.442936,5.5683,9.6862,0.4177
112.896,11.859,81.435,51.435,70.442936,5.6172,9.7474,0.4214
112.855,11.751,81.435,51.435,70.442936,5.6666,9.8087,0.4251
112.814,11.644,81.435,51.435,70.442936,5.7166,9.8701,0.4289
112.774,11.537,81.435,51.435,70.442936,5.7672,9.9316,0.4327
112.734,11.431,81.435,51.435,70.442936,5.8185,9.9931,0.4366
112.694,11.325,81.435,51.435,70.442936,5.8703,10.0548,0.4405
112.655,11.22,81.435,51.435,70.442936,5.9228,10.1166,0.4444
112.616,11.116,81.435,51.435,70.442936,5.976,10.1785,0.4484
112.578,11.012,81.435,51.435,70.442936,6.0298,10.2405,0.4525
112.539,10.909,81.435,51.435,70.442936,6.0843,10.3027,0.4566
112.502,10.806,81.435,51.435,70.442936,6.1396,10.3651,0.4608
112.464,10.704,81.435,51.435,70.442936,6.1955,10.4276,0.465
112.427,10.603,81.435,51.435,70.442936,6.2521,10.4904,0.4693
112.39,10.502,81.435,51.435,70.442936,6.3095,10.5533,0.4736
112.353,10.401,81.435,51.435,70.442936,6.3676,10.6164,0.478
112.317,10.301,81.435,51.435,70.442936,6.4265,10.6798,0.4824
112.281,10.202,81.435,51.435,70.442936,6.4862,10.7434,0.4869
112.246,10.103,81.435,51.435,70.442936,6.5466,10.8072,0.4915
112.21,10.004,81.435,51.435,70.442936,6.6079,10.8713,0.4961
112.175,9.907,81.435,51.435,70.442936,6.67,10.9357,0.5008
112.141,9.809,81.435,51.435,70.442936,6.733,11.0004,0.5056
112.106,9.712,81.435,51.435,70.442936,6.7968,11.0653,0.5104
112.072,9.616,81.435,51.435,70.442936,6.8615,11.1306,0.5153
112.039,9.52,81.435,51.435,70.442936,6.9271,11.1963,0.5202
112.005,9.425,81.435,51.435,70.442936,6.9937,11.2623,0.5253
111.972,9.33,81.435,51.435,70.442936,7.0612,11.3286,0.5304
111.939,9.236,81.435,51.435,70.442936,7.1296,11.3953,0.5355
111.906,9.142,81.435,51.435,70.442936,7.199,11.4625,0.5408
111.874,9.048,81.435,51.435,70.442936,7.2695,11.53,0.5461
111.842,8.955,81.435,51.435,70.442936,7.3409,11.598,0.5515
111.81,8.863,81.435,51.435,70.442936,7.4134,11.6665,0.557
111.778,8.771,81.435,51.435,70.442936,7.487,11.7354,0.5625
111.747,8.679,81.435,51.435,70.442936,7.5617,11.8048,0.5682
111.716,8.588,81.435,51.435,70.442936,7.6375,11.8747,0.5739
111.685,8.497,81.435,51.435,70.442936,7.7145,11.9451,0.5797
111.654,8.407,81.435,51.435,70.442936,7.7926,12.0161,0.5856
111.624,8.317,81.435,51.435,70.442936,7.8719,12.0876,0.5916
111.594,8.227,81.435,51.435,70.442936,7.9525,12.1598,0.5977
111.564,8.138,81.435,51.435,70.442936,8.0343,12.2325,0.6039
111.535,8.049,81.435,51.435,70.442936,8.1174,12.3059,0.6102
111.505,7.961,81.435,51.435,70.442936,8.2019,12.38,0.6166
111.476,7.873,81.435,51.435,70.442936,8.2877,12.4547,0.623
111.447,7.786,81.435,51.435,70.442936,8.3749,12.5301,0.6296
111.419,7.699,81.435,51.435,70.442936,8.4634,12.6062,0.6363
111.39,7.612,81.435,51.435,70.442936,8.5535,12.6831,0.6431
111.362,7.526,81.435,51.435,70.442936,8.645,12.7608,0.65
111.334,7.44,81.435,51.435,70.442936,8.7381,12.8393,0.6571
111.306,7.355,81.435,51.435,70.442936,8.8327,12.9186,0.6642
111.279,7.27,81.435,51.435,70.442936,8.929,12.9988,0.6715
111.251,7.185,81.435,51.435,70.442936,9.0269,13.0799,0.6789
111.224,7.1,81.435,51.435,70.442936,9.1264,13.1619,0.6864
111.197,7.016,81.435,51.435,70.442936,9.2277,13.2448,0.6941
111.17,6.933,81.435,51.435,70.442936,9.3308,13.3288,0.7019
111.144,6.85,81.435,51.435,70.442936,9.4357,13.4137,0.7098
111.118,6.767,81.435,51.435,70.442936,9.5425,13.4997,0.7179
111.091,6.684,81.435,51.435,70.442936,9.6512,13.5868,0.7261
111.066,6.602,81.435,51.435,70.442936,9.7619,13.675,0.7344
111.04,6.52,81.435,51.435,70.442936,9.8746,13.7644,0.7429
111.014,6.439,81.435,51.435,70.442936,9.9893,13.855,0.7516
110.989,6.357,81.435,51.435,70.442936,10.1063,13.9468,0.7604
